timestamp_utc,source,city,state,lat,lon,Ta_C,RH_pct,notes
2026-04-24T22:28:08+00:00,nasa_power,Ahmedabad,Gujarat,23.03,72.58,,,no_data
2026-04-24T22:28:08+00:00,nasa_power,Nagpur,Maharashtra,21.15,79.09,,,no_data
2026-04-24T22:28:08+00:00,nasa_power,Bengaluru,Karnataka,12.97,77.59,,,no_data
2026-04-24T22:28:21+00:00,imd_aws,Angul,Odisha,20.84,85.1,,,no imd station configured
2026-04-24T22:28:21+00:00,imd_aws,Bhubaneshwar,Odisha,20.26,85.83,,,station=Bhubaneshwar Airport
2026-04-24T22:28:21+00:00,imd_aws,Cuttack,Odisha,20.46,85.88,27.7,,station=Cuttack Kvk
2026-04-24T22:28:21+00:00,imd_aws,Sambalpur,Odisha,21.47,83.97,26.0,62.0,station=Dhankauda
2026-04-24T22:28:21+00:00,imd_aws,Delhi,Delhi,28.61,77.21,27.4,45.0,station=Kvk Crpf Campus
2026-04-24T22:28:21+00:00,imd_aws,Lucknow,Uttar Pradesh,26.85,80.95,27.3,45.0,station=Meteorological Centre Amausi
2026-04-24T22:28:21+00:00,imd_aws,Kolkata,West Bengal,22.57,88.36,,,station=Kolkata Airport
2026-04-24T22:28:21+00:00,imd_aws,Mumbai,Maharashtra,19.08,72.88,27.5,100.0,station=Mumbai Santa Cruz
2026-04-24T22:28:21+00:00,imd_aws,Chennai,Tamil Nadu,13.08,80.27,26.4,91.0,station=Meenambakkam Isro
2026-04-24T22:28:21+00:00,imd_aws,Ahmedabad,Gujarat,23.03,72.58,30.2,49.0,station=Ahmedabad
2026-04-24T22:28:21+00:00,imd_aws,Nagpur,Maharashtra,21.15,79.09,26.4,49.0,station=Nagpur
2026-04-24T22:28:21+00:00,imd_aws,Bengaluru,Karnataka,12.97,77.59,25.6,66.0,station=Bangalore
2026-04-26T05:44:00+00:00,shram_map,Angul,Odisha,20.84,85.1,27.6,84.0,"{""cell_lat"": 20.75, ""cell_lon"": 85.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Bhubaneshwar,Odisha,20.26,85.83,29.0,81.0,"{""cell_lat"": 20.25, ""cell_lon"": 85.75, ""zone_met4_shade"": 5, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Cuttack,Odisha,20.46,85.88,28.9,82.0,"{""cell_lat"": 20.5, ""cell_lon"": 86.0, ""zone_met4_shade"": 5, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Sambalpur,Odisha,21.47,83.97,31.1,51.0,"{""cell_lat"": 21.5, ""cell_lon"": 84.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Delhi,Delhi,28.61,77.21,31.0,29.0,"{""cell_lat"": 28.5, ""cell_lon"": 77.25, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Lucknow,Uttar Pradesh,26.85,80.95,30.0,50.0,"{""cell_lat"": 26.75, ""cell_lon"": 81.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Kolkata,West Bengal,22.57,88.36,29.7,78.0,"{""cell_lat"": 22.5, ""cell_lon"": 88.25, ""zone_met4_shade"": 5, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Mumbai,Maharashtra,19.08,72.88,28.7,54.0,"{""cell_lat"": 19.0, ""cell_lon"": 73.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Chennai,Tamil Nadu,13.08,80.27,29.5,78.0,"{""cell_lat"": 13.0, ""cell_lon"": 80.25, ""zone_met4_shade"": 5, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Ahmedabad,Gujarat,23.03,72.58,28.2,66.0,"{""cell_lat"": 23.0, ""cell_lon"": 72.5, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Nagpur,Maharashtra,21.15,79.09,30.6,27.0,"{""cell_lat"": 21.25, ""cell_lon"": 79.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_map,Bengaluru,Karnataka,12.97,77.59,24.9,62.0,"{""cell_lat"": 13.0, ""cell_lon"": 77.5, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-26T05:44:00+00:00,shram_stations,Angul,Odisha,20.84,85.1,,,no matching shram district
2026-04-26T05:44:00+00:00,shram_stations,Bhubaneshwar,Odisha,20.26,85.83,31.9,71.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Bhubaneshwar Airport""}"
2026-04-26T05:44:00+00:00,shram_stations,Cuttack,Odisha,20.46,85.88,,,district not in alerts
2026-04-26T05:44:00+00:00,shram_stations,Sambalpur,Odisha,21.47,83.97,36.2,29.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Dhankauda""}"
2026-04-26T05:44:00+00:00,shram_stations,Delhi,Delhi,28.61,77.21,38.0,23.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Pharma Science And Research Un""}"
2026-04-26T05:44:00+00:00,shram_stations,Lucknow,Uttar Pradesh,26.85,80.95,38.8,27.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Meteorological Centre Amausi""}"
2026-04-26T05:44:00+00:00,shram_stations,Kolkata,West Bengal,22.57,88.36,32.0,63.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Science City""}"
2026-04-26T05:44:00+00:00,shram_stations,Mumbai,Maharashtra,19.08,72.88,31.9,100.0,"{""zone_light"": ""Zone 5"", ""zone_hard"": ""Zone 6"", ""station"": ""Mumbai Santa Cruz""}"
2026-04-26T05:44:00+00:00,shram_stations,Chennai,Tamil Nadu,13.08,80.27,33.4,61.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Niot Pallikaranai""}"
2026-04-26T05:44:00+00:00,shram_stations,Ahmedabad,Gujarat,23.03,72.58,38.5,28.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Science City""}"
2026-04-26T05:44:00+00:00,shram_stations,Nagpur,Maharashtra,21.15,79.09,39.9,16.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Ramtek Aws400""}"
2026-04-26T05:44:00+00:00,shram_stations,Bengaluru,Karnataka,12.97,77.59,33.4,36.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Madhavara(Nice)""}"
2026-04-26T05:44:00+00:00,open_meteo,Angul,Odisha,20.84,85.1,37.5,44.0,
2026-04-26T05:44:00+00:00,open_meteo,Bhubaneshwar,Odisha,20.26,85.83,34.8,57.0,
2026-04-26T05:44:00+00:00,open_meteo,Cuttack,Odisha,20.46,85.88,35.5,55.0,
2026-04-26T05:44:00+00:00,open_meteo,Sambalpur,Odisha,21.47,83.97,38.0,30.0,
2026-04-26T05:44:00+00:00,open_meteo,Delhi,Delhi,28.61,77.21,39.3,18.0,
2026-04-26T05:44:00+00:00,open_meteo,Lucknow,Uttar Pradesh,26.85,80.95,39.5,20.0,
2026-04-26T05:44:00+00:00,open_meteo,Kolkata,West Bengal,22.57,88.36,35.1,51.0,
2026-04-26T05:44:00+00:00,open_meteo,Mumbai,Maharashtra,19.08,72.88,34.7,50.0,
2026-04-26T05:44:00+00:00,open_meteo,Chennai,Tamil Nadu,13.08,80.27,34.7,51.0,
2026-04-26T05:44:00+00:00,open_meteo,Ahmedabad,Gujarat,23.03,72.58,38.0,31.0,
2026-04-26T05:44:00+00:00,open_meteo,Nagpur,Maharashtra,21.15,79.09,41.4,12.0,
2026-04-26T05:44:00+00:00,open_meteo,Bengaluru,Karnataka,12.97,77.59,32.3,32.0,
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Angul,Odisha,20.84,85.1,38.8,29.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Bhubaneshwar,Odisha,20.26,85.83,35.1,55.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Cuttack,Odisha,20.46,85.88,34.9,58.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Sambalpur,Odisha,21.47,83.97,38.0,30.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Delhi,Delhi,28.61,77.21,39.4,18.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Lucknow,Uttar Pradesh,26.85,80.95,39.3,22.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Kolkata,West Bengal,22.57,88.36,33.7,59.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Mumbai,Maharashtra,19.08,72.88,34.9,45.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Chennai,Tamil Nadu,13.08,80.27,33.5,58.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Ahmedabad,Gujarat,23.03,72.58,38.6,31.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Nagpur,Maharashtra,21.15,79.09,41.2,13.0,model=ecmwf_ifs025
2026-04-26T05:44:12+00:00,open_meteo_ecmwf,Bengaluru,Karnataka,12.97,77.59,32.3,33.0,model=ecmwf_ifs025
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Angul,Odisha,20.84,85.1,37.5,44.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Bhubaneshwar,Odisha,20.26,85.83,34.8,57.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Cuttack,Odisha,20.46,85.88,35.5,55.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Sambalpur,Odisha,21.47,83.97,38.0,30.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Delhi,Delhi,28.61,77.21,39.3,18.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Lucknow,Uttar Pradesh,26.85,80.95,39.5,20.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Kolkata,West Bengal,22.57,88.36,35.1,51.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Mumbai,Maharashtra,19.08,72.88,34.7,50.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Chennai,Tamil Nadu,13.08,80.27,34.7,51.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Ahmedabad,Gujarat,23.03,72.58,38.0,31.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Nagpur,Maharashtra,21.15,79.09,41.4,12.0,model=ecmwf_ifs
2026-04-26T05:44:25+00:00,open_meteo_ecmwf_hres,Bengaluru,Karnataka,12.97,77.59,32.3,32.0,model=ecmwf_ifs
2026-04-26T05:44:37+00:00,open_meteo_gfs,Angul,Odisha,20.84,85.1,43.1,16.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Bhubaneshwar,Odisha,20.26,85.83,35.9,45.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Cuttack,Odisha,20.46,85.88,39.3,32.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Sambalpur,Odisha,21.47,83.97,38.8,19.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Delhi,Delhi,28.61,77.21,40.0,13.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Lucknow,Uttar Pradesh,26.85,80.95,41.4,13.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Kolkata,West Bengal,22.57,88.36,36.7,38.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Mumbai,Maharashtra,19.08,72.88,35.6,35.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Chennai,Tamil Nadu,13.08,80.27,36.0,38.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Ahmedabad,Gujarat,23.03,72.58,39.6,19.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Nagpur,Maharashtra,21.15,79.09,41.5,11.0,model=ncep_gfs013
2026-04-26T05:44:37+00:00,open_meteo_gfs,Bengaluru,Karnataka,12.97,77.59,33.0,23.0,model=ncep_gfs013
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Angul,Odisha,20.84,85.1,42.5,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Bhubaneshwar,Odisha,20.26,85.83,36.1,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Cuttack,Odisha,20.46,85.88,38.8,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Sambalpur,Odisha,21.47,83.97,41.8,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Delhi,Delhi,28.61,77.21,41.7,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Lucknow,Uttar Pradesh,26.85,80.95,43.1,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Kolkata,West Bengal,22.57,88.36,37.5,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Mumbai,Maharashtra,19.08,72.88,37.4,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Chennai,Tamil Nadu,13.08,80.27,33.6,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Ahmedabad,Gujarat,23.03,72.58,41.0,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Nagpur,Maharashtra,21.15,79.09,42.0,,model=ncep_gfs_graphcast025
2026-04-26T05:44:50+00:00,open_meteo_gfs_graphcast,Bengaluru,Karnataka,12.97,77.59,33.3,,model=ncep_gfs_graphcast025
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Angul,Odisha,20.84,85.1,37.2,52.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Bhubaneshwar,Odisha,20.26,85.83,34.1,61.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Cuttack,Odisha,20.46,85.88,35.9,56.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Sambalpur,Odisha,21.47,83.97,39.0,38.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Delhi,Delhi,28.61,77.21,37.7,28.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Lucknow,Uttar Pradesh,26.85,80.95,38.3,35.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Kolkata,West Bengal,22.57,88.36,33.3,61.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Mumbai,Maharashtra,19.08,72.88,29.9,81.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Chennai,Tamil Nadu,13.08,80.27,35.7,50.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Ahmedabad,Gujarat,23.03,72.58,38.1,34.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Nagpur,Maharashtra,21.15,79.09,39.4,25.0,model=icon_global
2026-04-26T05:45:02+00:00,open_meteo_dwd_icon,Bengaluru,Karnataka,12.97,77.59,32.0,44.0,model=icon_global
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Angul,Odisha,20.84,85.1,36.9,42.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Bhubaneshwar,Odisha,20.26,85.83,34.5,56.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Cuttack,Odisha,20.46,85.88,35.6,52.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Sambalpur,Odisha,21.47,83.97,41.0,22.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Delhi,Delhi,28.61,77.21,36.4,25.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Lucknow,Uttar Pradesh,26.85,80.95,38.8,25.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Kolkata,West Bengal,22.57,88.36,34.4,51.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Mumbai,Maharashtra,19.08,72.88,32.1,62.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Chennai,Tamil Nadu,13.08,80.27,33.5,50.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Ahmedabad,Gujarat,23.03,72.58,37.1,36.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Nagpur,Maharashtra,21.15,79.09,40.1,14.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:14+00:00,open_meteo_ukmo,Bengaluru,Karnataka,12.97,77.59,29.5,41.0,model=ukmo_global_deterministic_10km
2026-04-26T05:45:27+00:00,nasa_power,Angul,Odisha,20.84,85.1,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Bhubaneshwar,Odisha,20.26,85.83,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Cuttack,Odisha,20.46,85.88,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Sambalpur,Odisha,21.47,83.97,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Delhi,Delhi,28.61,77.21,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Lucknow,Uttar Pradesh,26.85,80.95,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Kolkata,West Bengal,22.57,88.36,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Mumbai,Maharashtra,19.08,72.88,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Chennai,Tamil Nadu,13.08,80.27,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Ahmedabad,Gujarat,23.03,72.58,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Nagpur,Maharashtra,21.15,79.09,,,no_data
2026-04-26T05:45:27+00:00,nasa_power,Bengaluru,Karnataka,12.97,77.59,,,no_data
2026-04-26T05:45:39+00:00,imd_aws,Angul,Odisha,20.84,85.1,,,no imd station configured
2026-04-26T05:45:39+00:00,imd_aws,Bhubaneshwar,Odisha,20.26,85.83,,,station=Bhubaneshwar Airport
2026-04-26T05:45:39+00:00,imd_aws,Cuttack,Odisha,20.46,85.88,33.4,,station=Cuttack Kvk
2026-04-26T05:45:39+00:00,imd_aws,Sambalpur,Odisha,21.47,83.97,36.2,29.0,station=Dhankauda
2026-04-26T05:45:39+00:00,imd_aws,Delhi,Delhi,28.61,77.21,38.1,23.0,station=Kvk Crpf Campus
