timestamp_utc,source,city,state,lat,lon,Ta_C,RH_pct,notes
2026-04-26T05:45:39+00:00,imd_aws,Lucknow,Uttar Pradesh,26.85,80.95,38.8,27.0,station=Meteorological Centre Amausi
2026-04-26T05:45:39+00:00,imd_aws,Kolkata,West Bengal,22.57,88.36,,,station=Kolkata Airport
2026-04-26T05:45:39+00:00,imd_aws,Mumbai,Maharashtra,19.08,72.88,31.9,100.0,station=Mumbai Santa Cruz
2026-04-26T05:45:39+00:00,imd_aws,Chennai,Tamil Nadu,13.08,80.27,34.0,53.0,station=Meenambakkam Isro
2026-04-26T05:45:39+00:00,imd_aws,Ahmedabad,Gujarat,23.03,72.58,36.8,49.0,station=Ahmedabad
2026-04-26T05:45:39+00:00,imd_aws,Nagpur,Maharashtra,21.15,79.09,42.5,24.0,station=Nagpur
2026-04-26T05:45:39+00:00,imd_aws,Bengaluru,Karnataka,12.97,77.59,32.8,49.0,station=Bangalore
2026-04-28T19:01:38+00:00,shram_map,Angul,Odisha,20.84,85.1,27.6,64.0,"{""cell_lat"": 20.75, ""cell_lon"": 85.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Bhubaneshwar,Odisha,20.26,85.83,26.9,86.0,"{""cell_lat"": 20.25, ""cell_lon"": 85.75, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Cuttack,Odisha,20.46,85.88,27.3,81.0,"{""cell_lat"": 20.5, ""cell_lon"": 86.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Sambalpur,Odisha,21.47,83.97,30.0,49.0,"{""cell_lat"": 21.5, ""cell_lon"": 84.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Delhi,Delhi,28.61,77.21,30.3,44.0,"{""cell_lat"": 28.5, ""cell_lon"": 77.25, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Lucknow,Uttar Pradesh,26.85,80.95,30.5,39.0,"{""cell_lat"": 26.75, ""cell_lon"": 81.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Kolkata,West Bengal,22.57,88.36,26.1,97.0,"{""cell_lat"": 22.5, ""cell_lon"": 88.25, ""zone_met4_shade"": 5, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Mumbai,Maharashtra,19.08,72.88,28.3,83.0,"{""cell_lat"": 19.0, ""cell_lon"": 73.0, ""zone_met4_shade"": 5, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Chennai,Tamil Nadu,13.08,80.27,29.1,82.0,"{""cell_lat"": 13.0, ""cell_lon"": 80.25, ""zone_met4_shade"": 5, ""zone_met4_sun"": 5, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Ahmedabad,Gujarat,23.03,72.58,32.7,22.0,"{""cell_lat"": 23.0, ""cell_lon"": 72.5, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Nagpur,Maharashtra,21.15,79.09,32.0,24.0,"{""cell_lat"": 21.25, ""cell_lon"": 79.0, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:38+00:00,shram_map,Bengaluru,Karnataka,12.97,77.59,28.4,40.0,"{""cell_lat"": 13.0, ""cell_lon"": 77.5, ""zone_met4_shade"": 4, ""zone_met4_sun"": 4, ""resolution_deg"": 0.25}"
2026-04-28T19:01:39+00:00,shram_stations,Angul,Odisha,20.84,85.1,,,no matching shram district
2026-04-28T19:01:39+00:00,shram_stations,Bhubaneshwar,Odisha,20.26,85.83,26.2,66.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Bhubaneshwar Airport""}"
2026-04-28T19:01:39+00:00,shram_stations,Cuttack,Odisha,20.46,85.88,,,district not in alerts
2026-04-28T19:01:39+00:00,shram_stations,Sambalpur,Odisha,21.47,83.97,30.9,28.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 4"", ""station"": ""Dhankauda""}"
2026-04-28T19:01:39+00:00,shram_stations,Delhi,Delhi,28.61,77.21,30.9,41.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Pharma Science And Research Un""}"
2026-04-28T19:01:39+00:00,shram_stations,Lucknow,Uttar Pradesh,26.85,80.95,33.1,55.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Meteorological Centre Amausi""}"
2026-04-28T19:01:39+00:00,shram_stations,Kolkata,West Bengal,22.57,88.36,26.3,89.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Kolkata Airport""}"
2026-04-28T19:01:39+00:00,shram_stations,Mumbai,Maharashtra,19.08,72.88,28.2,100.0,"{""zone_light"": ""Zone 5"", ""zone_hard"": ""Zone 5"", ""station"": ""Mumbai Santa Cruz""}"
2026-04-28T19:01:39+00:00,shram_stations,Chennai,Tamil Nadu,13.08,80.27,29.0,82.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Niot Pallikaranai""}"
2026-04-28T19:01:39+00:00,shram_stations,Ahmedabad,Gujarat,23.03,72.58,31.4,30.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 4"", ""station"": ""Science City""}"
2026-04-28T19:01:39+00:00,shram_stations,Nagpur,Maharashtra,21.15,79.09,29.3,38.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 4"", ""station"": ""Ramtek Aws400""}"
2026-04-28T19:01:39+00:00,shram_stations,Bengaluru,Karnataka,12.97,77.59,26.5,64.0,"{""zone_light"": ""Zone 4"", ""zone_hard"": ""Zone 5"", ""station"": ""Madhavara(Nice)""}"
2026-04-28T19:01:39+00:00,open_meteo,Angul,Odisha,20.84,85.1,28.4,51.0,
2026-04-28T19:01:39+00:00,open_meteo,Bhubaneshwar,Odisha,20.26,85.83,26.7,92.0,
2026-04-28T19:01:39+00:00,open_meteo,Cuttack,Odisha,20.46,85.88,27.2,89.0,
2026-04-28T19:01:39+00:00,open_meteo,Sambalpur,Odisha,21.47,83.97,29.7,50.0,
2026-04-28T19:01:39+00:00,open_meteo,Delhi,Delhi,28.61,77.21,30.2,41.0,
2026-04-28T19:01:39+00:00,open_meteo,Lucknow,Uttar Pradesh,26.85,80.95,31.1,39.0,
2026-04-28T19:01:39+00:00,open_meteo,Kolkata,West Bengal,22.57,88.36,26.6,96.0,
2026-04-28T19:01:39+00:00,open_meteo,Mumbai,Maharashtra,19.08,72.88,27.8,88.0,
2026-04-28T19:01:39+00:00,open_meteo,Chennai,Tamil Nadu,13.08,80.27,28.9,84.0,
2026-04-28T19:01:39+00:00,open_meteo,Ahmedabad,Gujarat,23.03,72.58,32.2,27.0,
2026-04-28T19:01:39+00:00,open_meteo,Nagpur,Maharashtra,21.15,79.09,32.3,23.0,
2026-04-28T19:01:39+00:00,open_meteo,Bengaluru,Karnataka,12.97,77.59,28.5,41.0,
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Angul,Odisha,20.84,85.1,27.2,70.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Bhubaneshwar,Odisha,20.26,85.83,26.4,91.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Cuttack,Odisha,20.46,85.88,26.7,85.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Sambalpur,Odisha,21.47,83.97,29.2,52.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Delhi,Delhi,28.61,77.21,29.8,46.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Lucknow,Uttar Pradesh,26.85,80.95,29.6,41.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Kolkata,West Bengal,22.57,88.36,26.5,95.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Mumbai,Maharashtra,19.08,72.88,27.5,88.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Chennai,Tamil Nadu,13.08,80.27,28.7,84.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Ahmedabad,Gujarat,23.03,72.58,30.6,28.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Nagpur,Maharashtra,21.15,79.09,31.2,27.0,model=ecmwf_ifs025
2026-04-28T19:01:51+00:00,open_meteo_ecmwf,Bengaluru,Karnataka,12.97,77.59,27.2,42.0,model=ecmwf_ifs025
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Angul,Odisha,20.84,85.1,28.4,51.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Bhubaneshwar,Odisha,20.26,85.83,26.7,92.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Cuttack,Odisha,20.46,85.88,27.2,89.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Sambalpur,Odisha,21.47,83.97,29.7,50.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Delhi,Delhi,28.61,77.21,30.2,41.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Lucknow,Uttar Pradesh,26.85,80.95,31.1,39.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Kolkata,West Bengal,22.57,88.36,26.6,96.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Mumbai,Maharashtra,19.08,72.88,27.8,88.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Chennai,Tamil Nadu,13.08,80.27,28.9,84.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Ahmedabad,Gujarat,23.03,72.58,32.2,27.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Nagpur,Maharashtra,21.15,79.09,32.3,23.0,model=ecmwf_ifs
2026-04-28T19:02:03+00:00,open_meteo_ecmwf_hres,Bengaluru,Karnataka,12.97,77.59,28.5,41.0,model=ecmwf_ifs
2026-04-28T19:02:15+00:00,open_meteo_gfs,Angul,Odisha,20.84,85.1,29.9,49.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Bhubaneshwar,Odisha,20.26,85.83,27.6,61.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Cuttack,Odisha,20.46,85.88,27.8,57.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Sambalpur,Odisha,21.47,83.97,29.2,40.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Delhi,Delhi,28.61,77.21,31.8,35.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Lucknow,Uttar Pradesh,26.85,80.95,33.3,26.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Kolkata,West Bengal,22.57,88.36,26.8,77.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Mumbai,Maharashtra,19.08,72.88,30.1,57.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Chennai,Tamil Nadu,13.08,80.27,29.5,79.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Ahmedabad,Gujarat,23.03,72.58,32.5,25.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Nagpur,Maharashtra,21.15,79.09,37.0,14.0,model=ncep_gfs013
2026-04-28T19:02:15+00:00,open_meteo_gfs,Bengaluru,Karnataka,12.97,77.59,28.7,32.0,model=ncep_gfs013
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Angul,Odisha,20.84,85.1,25.7,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Bhubaneshwar,Odisha,20.26,85.83,26.2,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Cuttack,Odisha,20.46,85.88,26.0,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Sambalpur,Odisha,21.47,83.97,28.8,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Delhi,Delhi,28.61,77.21,28.5,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Lucknow,Uttar Pradesh,26.85,80.95,31.3,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Kolkata,West Bengal,22.57,88.36,26.0,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Mumbai,Maharashtra,19.08,72.88,27.5,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Chennai,Tamil Nadu,13.08,80.27,29.1,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Ahmedabad,Gujarat,23.03,72.58,31.4,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Nagpur,Maharashtra,21.15,79.09,34.5,,model=ncep_gfs_graphcast025
2026-04-28T19:02:28+00:00,open_meteo_gfs_graphcast,Bengaluru,Karnataka,12.97,77.59,26.3,,model=ncep_gfs_graphcast025
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Angul,Odisha,20.84,85.1,27.9,74.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Bhubaneshwar,Odisha,20.26,85.83,27.3,90.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Cuttack,Odisha,20.46,85.88,27.7,88.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Sambalpur,Odisha,21.47,83.97,28.2,74.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Delhi,Delhi,28.61,77.21,29.6,48.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Lucknow,Uttar Pradesh,26.85,80.95,30.1,68.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Kolkata,West Bengal,22.57,88.36,27.1,91.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Mumbai,Maharashtra,19.08,72.88,28.8,85.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Chennai,Tamil Nadu,13.08,80.27,29.6,81.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Ahmedabad,Gujarat,23.03,72.58,29.9,29.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Nagpur,Maharashtra,21.15,79.09,31.6,31.0,model=icon_global
2026-04-28T19:02:40+00:00,open_meteo_dwd_icon,Bengaluru,Karnataka,12.97,77.59,25.1,77.0,model=icon_global
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Angul,Odisha,20.84,85.1,29.1,74.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Bhubaneshwar,Odisha,20.26,85.83,28.0,83.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Cuttack,Odisha,20.46,85.88,28.0,83.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Sambalpur,Odisha,21.47,83.97,27.9,66.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Delhi,Delhi,28.61,77.21,31.7,39.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Lucknow,Uttar Pradesh,26.85,80.95,28.8,59.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Kolkata,West Bengal,22.57,88.36,28.6,82.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Mumbai,Maharashtra,19.08,72.88,29.7,70.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Chennai,Tamil Nadu,13.08,80.27,29.7,80.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Ahmedabad,Gujarat,23.03,72.58,31.9,28.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Nagpur,Maharashtra,21.15,79.09,32.1,30.0,model=ukmo_global_deterministic_10km
2026-04-28T19:02:52+00:00,open_meteo_ukmo,Bengaluru,Karnataka,12.97,77.59,27.8,39.0,model=ukmo_global_deterministic_10km
2026-04-28T19:03:05+00:00,nasa_power,Angul,Odisha,20.84,85.1,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Bhubaneshwar,Odisha,20.26,85.83,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Cuttack,Odisha,20.46,85.88,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Sambalpur,Odisha,21.47,83.97,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Delhi,Delhi,28.61,77.21,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Lucknow,Uttar Pradesh,26.85,80.95,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Kolkata,West Bengal,22.57,88.36,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Mumbai,Maharashtra,19.08,72.88,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Chennai,Tamil Nadu,13.08,80.27,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Ahmedabad,Gujarat,23.03,72.58,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Nagpur,Maharashtra,21.15,79.09,,,no_data
2026-04-28T19:03:05+00:00,nasa_power,Bengaluru,Karnataka,12.97,77.59,,,no_data
2026-04-28T19:03:18+00:00,imd_aws,Angul,Odisha,20.84,85.1,,,no imd station configured
2026-04-28T19:03:18+00:00,imd_aws,Bhubaneshwar,Odisha,20.26,85.83,,,station=Bhubaneshwar Airport
2026-04-28T19:03:18+00:00,imd_aws,Cuttack,Odisha,20.46,85.88,28.2,,station=Cuttack Kvk
2026-04-28T19:03:18+00:00,imd_aws,Sambalpur,Odisha,21.47,83.97,22.0,84.0,station=Dhankauda
2026-04-28T19:03:18+00:00,imd_aws,Delhi,Delhi,28.61,77.21,29.7,46.0,station=Kvk Crpf Campus
2026-04-28T19:03:18+00:00,imd_aws,Lucknow,Uttar Pradesh,26.85,80.95,32.6,57.0,station=Meteorological Centre Amausi
2026-04-28T19:03:18+00:00,imd_aws,Kolkata,West Bengal,22.57,88.36,,,station=Kolkata Airport
2026-04-28T19:03:18+00:00,imd_aws,Mumbai,Maharashtra,19.08,72.88,27.7,100.0,station=Mumbai Santa Cruz
2026-04-28T19:03:18+00:00,imd_aws,Chennai,Tamil Nadu,13.08,80.27,27.7,85.0,station=Meenambakkam Isro
2026-04-28T19:03:18+00:00,imd_aws,Ahmedabad,Gujarat,23.03,72.58,31.7,51.0,station=Ahmedabad
2026-04-28T19:03:18+00:00,imd_aws,Nagpur,Maharashtra,21.15,79.09,28.5,43.0,station=Nagpur
2026-04-28T19:03:18+00:00,imd_aws,Bengaluru,Karnataka,12.97,77.59,27.7,61.0,station=Bangalore
